codigo_depto;nombre_depto;cod_mun;nombre_mun;grupo_cultivo;sub_grupo_cultivo;cultivo;sistema_productivo;anio;periodo;area_sembrada;area_cosechada;produccion;rendimiento;estado_fisico_produccion;nombre_cientifico;ciclo_cultivo
25;CUNDINAMARCA;25288;FUQUENE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;37;37;93;2.5;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25841;UBAQUE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;36;36;90;2.5;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25772;SUESCA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;35;35;49;1.4;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25898;ZIPACON;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;35;35;37;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25317;GUACHETA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;30;30;32;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25486;NEMOCON;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;30;30;37;1.23;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25649;SAN BERNARDO;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;30;30;57;1.89;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25785;TABIO;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;28;28;44;1.58;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25740;SIBATE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;27;27;35;1.29;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25290;FUSAGASUGA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;25;25;35;1.4;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25799;TENJO;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;25;25;31;1.23;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25040;ANOLAIMA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;20;20;50;2.5;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25436;MANTA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;20;20;21;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25843;UBATE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;16;16;17;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25200;COGUA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;15;15;18;1.23;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25214;COTA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;15;15;38;2.5;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25326;GUATAVITA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;15;15;38;2.5;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25328;GUAYABAL DE SIQUIMA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;14;14;35;2.5;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25781;SUTATAUSA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;13;13;18;1.4;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25524;PANDI;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;12;12;27;2.28;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25175;CHIA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;10;10;18;1.75;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25245;EL COLEGIO;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;9;9;9;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25126;CAJICA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;8;8;20;2.5;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25322;GUASCA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;8;8;14;1.75;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25797;TENA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;8;8;20;2.45;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25506;VENECIA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;8;8;14;1.75;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25817;TOCANCIPA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;5;5;5;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25178;CHIPAQUE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;4;4;6;1.56;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25736;SESQUILE;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;4;4;7;1.75;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25299;GAMA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;3;3;4;1.4;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25871;VILLAGOMEZ;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;3;3;5;1.75;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25120;CABRERA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;2;2;2;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25875;VILLETA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;2;2;2;1.05;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25095;BITUIMA;LEGUMINOSAS;ARVEJA;ARVEJA;ARVEJA;2018;2018A;1;1;3;2.5;GRANO SECO;PISUM SATIVUM;TRANSITORIO
25;CUNDINAMARCA;25898;ZIPACON;FLORES Y FOLLAJES;FLORES;ASTROMELIA;ASTROMELIA;2018;2018;8;8;31;4;FLOR FRESCA;ALSTROEMERIA AURANTIACA;PERMANENTE
25;CUNDINAMARCA;25200;COGUA;FLORES Y FOLLAJES;FLORES;ASTROMELIA;ASTROMELIA;2018;2018;5;5;20;4;FLOR FRESCA;ALSTROEMERIA AURANTIACA;PERMANENTE
25;CUNDINAMARCA;25183;CHOCONTA;CEREALES;AVENA;AVENA;AVENA;2018;2018A;508;508;921;1.81;GRANO SECO;AVENA SATIVA;TRANSITORIO
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;FRUTALES;BANANO;BANANO;BANANO;2018;2018;2231;2221;22210;10;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25596;QUIPILE;FRUTALES;BANANO;BANANO;BANANO;2018;2018;541;473;3689;7.8;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25867;VIANI;FRUTALES;BANANO;BANANO;BANANO;2018;2018;502;497;4473;9;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25245;EL COLEGIO;FRUTALES;BANANO;BANANO;BANANO;2018;2018;443;404;4444;11;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25580;PULI;FRUTALES;BANANO;BANANO;BANANO;2018;2018;107;99;396;4;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25506;VENECIA;FRUTALES;BANANO;BANANO;BANANO;2018;2018;106;96;1920;20;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25368;JERUSALEN;FRUTALES;BANANO;BANANO;BANANO;2018;2018;95;83;611;7.35;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25290;FUSAGASUGA;FRUTALES;BANANO;BANANO;BANANO;2018;2018;74;51;459;9;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25040;ANOLAIMA;FRUTALES;BANANO;BANANO;BANANO;2018;2018;64;64;320;5;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25328;GUAYABAL DE SIQUIMA;FRUTALES;BANANO;BANANO;BANANO;2018;2018;64;64;58;0.9;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25035;ANAPOIMA;FRUTALES;BANANO;BANANO;BANANO;2018;2018;51;46;460;10;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25599;APULO;FRUTALES;BANANO;BANANO;BANANO;2018;2018;46;36;252;7;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25168;CHAGUANI;FRUTALES;BANANO;BANANO;BANANO;2018;2018;41;33;132;4;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25086;BELTRAN;FRUTALES;BANANO;BANANO;BANANO;2018;2018;30;30;150;5;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25488;NILO;FRUTALES;BANANO;BANANO;BANANO;2018;2018;29;29;88;3.1;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25875;VILLETA;FRUTALES;BANANO;BANANO;BANANO;2018;2018;27;27;135;5;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25524;PANDI;FRUTALES;BANANO;BANANO;BANANO;2018;2018;21;15;90;6;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25436;MANTA;FRUTALES;BANANO;BANANO;BANANO;2018;2018;16;16;48;3;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25898;ZIPACON;FRUTALES;BANANO;BANANO;BANANO;2018;2018;5;4;52;13;FRUTO FRESCO;MUSA PARADISIACA;PERMANENTE
25;CUNDINAMARCA;25312;GRANADA;FRUTALES;CADUCIFOLIOS;BREVO;BREVO;2018;2018;2;2;12;6;FRUTO FRESCO;FICUS CARICA;PERMANENTE
25;CUNDINAMARCA;25473;MOSQUERA;HORTALIZAS;BROCOLI;BROCOLI;BROCOLI;2018;2018A;100;100;2500;25;HORTALIZA FRESCA;BRASSICA OLERACEAE;TRANSITORIO
25;CUNDINAMARCA;25754;SOACHA;HORTALIZAS;BROCOLI;BROCOLI;BROCOLI;2018;2018A;22;22;330;15;HORTALIZA FRESCA;BRASSICA OLERACEAE;TRANSITORIO
25;CUNDINAMARCA;25126;CAJICA;HORTALIZAS;BROCOLI;BROCOLI;BROCOLI;2018;2018A;14;14;294;21;HORTALIZA FRESCA;BRASSICA OLERACEAE;TRANSITORIO
25;CUNDINAMARCA;25799;TENJO;HORTALIZAS;BROCOLI;BROCOLI;BROCOLI;2018;2018A;8;8;144;18;HORTALIZA FRESCA;BRASSICA OLERACEAE;TRANSITORIO
25;CUNDINAMARCA;25175;CHIA;HORTALIZAS;BROCOLI;BROCOLI;BROCOLI;2018;2018A;3;3;45;15;HORTALIZA FRESCA;BRASSICA OLERACEAE;TRANSITORIO
25;CUNDINAMARCA;25214;COTA;HORTALIZAS;BROCOLI;BROCOLI;BROCOLI;2018;2018A;2;2;40;20;HORTALIZA FRESCA;BRASSICA OLERACEAE;TRANSITORIO
25;CUNDINAMARCA;25758;SOPO;HORTALIZAS;BROCOLI;BROCOLI;BROCOLI;2018;2018A;1;1;16;16;HORTALIZA FRESCA;BRASSICA OLERACEAE;TRANSITORIO
25;CUNDINAMARCA;25885;YACOPI;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;2621;2371;948;0.4;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25148;CAPARRAPI;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;1459;1415;1274;0.9;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25518;PAIME;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;506;351;211;0.6;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25878;VIOTA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;350;293;176;0.6;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25488;NILO;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;329;296;118;0.4;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25862;VERGARA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;209;144;86;0.6;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25258;EL PEÃ‘ON;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;169;134;102;0.76;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25394;LA PALMA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;165;57;57;1;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25823;TOPAIPI;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;160;89;36;0.4;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25839;UBALA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;122;122;110;0.9;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25438;MEDINA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;115;105;105;1;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25596;QUIPILE;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;99;0;0;;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25815;TOCAIMA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;92;47;38;0.8;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25491;NOCAIMA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;80;62;56;0.9;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25718;SASAIMA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;72;65;33;0.5;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25168;CHAGUANI;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;60;36;25;0.7;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25035;ANAPOIMA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;57;53;53;1;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;49;41;16;0.4;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25320;GUADUAS;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;47;41;49;1.2;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25580;PULI;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;40;36;36;1;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25368;JERUSALEN;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;33;29;15;0.5;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25245;EL COLEGIO;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;33;28;17;0.6;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25402;LA VEGA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;25;25;10;0.4;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25592;QUEBRADANEGRA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;23;11;6;0.5;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25398;LA PEÃ‘A;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;20;20;4;0.2;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25572;PUERTO SALGAR;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;19;3;2;0.5;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25053;ARBELAEZ;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;18;11;11;1;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25530;PARATEBUENO;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;10;8;3;0.4;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25489;NIMAIMA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;7;7;3;0.4;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25001;AGUA DE DIOS;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;4;3;3;1;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25875;VILLETA;OTROS PERMANENTES;CACAO;CACAO;CACAO;2018;2018;4;4;4;1;GRANO SECO;THEOBROMA CACAO;PERMANENTE
25;CUNDINAMARCA;25878;VIOTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;3654;3179;3979;1.25;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25662;SAN JUAN DE RIOSECO;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;1656;1431;1480;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25596;QUIPILE;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;1486;1350;1861;1.38;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25862;VERGARA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;1295;1026;1238;1.21;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25245;EL COLEGIO;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;1288;1168;1069;0.92;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25320;GUADUAS;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;1098;942;975;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25394;LA PALMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;935;745;964;1.29;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25867;VIANI;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;933;812;770;0.95;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25328;GUAYABAL DE SIQUIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;910;842;544;0.65;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25777;SUPATA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;903;762;919;1.21;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25386;LA MESA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;885;807;696;0.86;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25040;ANOLAIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;867;806;1251;1.55;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25168;CHAGUANI;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;850;794;821;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25513;PACHO;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;834;694;837;1.21;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25718;SASAIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;826;710;1324;1.87;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25805;TIBACUY;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;822;744;463;0.62;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25885;YACOPI;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;742;672;695;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25123;CACHIPAY;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;686;623;859;1.38;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25580;PULI;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;677;623;644;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25518;PAIME;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;629;507;568;1.12;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25290;FUSAGASUGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;629;563;519;0.92;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25658;SAN FRANCISCO;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;593;525;489;0.93;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25488;NILO;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;585;504;489;0.97;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25148;CAPARRAPI;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;537;433;485;1.12;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25402;LA VEGA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;520;460;471;1.02;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25823;TOPAIPI;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;475;384;430;1.12;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25743;SILVANIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;473;424;439;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25645;SAN ANTONIO DEL TEQUENDAMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;460;413;713;1.72;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25095;BITUIMA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;450;421;363;0.86;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25653;SAN CAYETANO;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;447;362;374;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25053;ARBELAEZ;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;437;401;311;0.78;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25506;VENECIA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;409;370;255;0.69;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25258;EL PEÃ‘ON;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;379;314;328;1.05;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25797;TENA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;367;347;216;0.62;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25019;ALBAN;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;358;314;406;1.29;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25297;GACHETA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;307;302;260;0.86;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25649;SAN BERNARDO;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;253;231;299;1.29;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25335;GUAYABETAL;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;253;213;367;1.72;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25524;PANDI;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;251;241;311;1.29;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25438;MEDINA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;214;189;195;1.03;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25436;MANTA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;201;195;269;1.38;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25807;TIBIRITA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;174;167;196;1.18;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25839;UBALA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;168;145;271;1.87;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
25;CUNDINAMARCA;25426;MACHETA;OTROS PERMANENTES;CAFE;CAFE;CAFE;2018;2018;143;138;216;1.57;CAFE VERDE EQUIVALENTE;COFFEA ARABICA;PERMANENTE
